[ 2025-04-04 04:25:16,788 ] 19 root - INFO - Initiate the data ingestion
[ 2025-04-04 04:25:20,402 ] 71 root - INFO - Performed train test split on the dataframe
[ 2025-04-04 04:25:20,402 ] 73 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-04-04 04:25:20,403 ] 81 root - INFO - Exporting train and test file path.
[ 2025-04-04 04:25:20,453 ] 90 root - INFO - Exported train and test file path.
[ 2025-04-04 04:25:20,454 ] 21 root - INFO - Data Initiation Completed
[ 2025-04-04 04:25:20,458 ] 25 root - INFO - Initiate data validation
[ 2025-04-04 04:25:20,521 ] 33 root - INFO - Required number of columns:2
[ 2025-04-04 04:25:20,521 ] 34 root - INFO - Data frame has columns:31
[ 2025-04-04 04:25:20,522 ] 33 root - INFO - Required number of columns:2
[ 2025-04-04 04:25:20,522 ] 34 root - INFO - Data frame has columns:31
[ 2025-04-04 04:25:20,729 ] 27 root - INFO - Data Validation Completed
[ 2025-04-04 04:25:20,729 ] 30 root - INFO - data tranformation started
[ 2025-04-04 04:25:20,729 ] 40 root - INFO - entered data trnaformation method of dataTransforamtion class
[ 2025-04-04 04:25:20,729 ] 42 root - INFO - Starting data transformation
[ 2025-04-04 04:25:20,750 ] 31 root - INFO - entered get_data_y=transformer_object method of Transformtion class
[ 2025-04-04 04:25:20,777 ] 43 root - INFO - entered the save_object method of mainUtils class
[ 2025-04-04 04:25:20,779 ] 47 root - INFO - Exited the save_object method of MainUtls class
[ 2025-04-04 04:25:20,780 ] 34 root - INFO - data tranforamtion completed
[ 2025-04-04 04:25:20,780 ] 35 root - INFO - Model training started
[ 2025-04-04 04:28:08,855 ] 43 root - INFO - entered the save_object method of mainUtils class
[ 2025-04-04 04:28:08,857 ] 47 root - INFO - Exited the save_object method of MainUtls class
[ 2025-04-04 04:28:08,857 ] 43 root - INFO - entered the save_object method of mainUtils class
[ 2025-04-04 04:28:09,085 ] 47 root - INFO - Exited the save_object method of MainUtls class
[ 2025-04-04 04:28:09,085 ] 96 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts\\04_04_2025_04_25_15\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=0.9909800344582953, precision_score=0.9882757226601981, recall_score=0.9936991869918699), test_metric_artifact=ClassificationMetricArtifact(f1_score=0.9770992366412213, precision_score=0.9712460063897763, recall_score=0.9830234438156831))
[ 2025-04-04 04:28:09,089 ] 40 root - INFO - Model training artifact created
